# STATION: VLYC1
# STATION NAME: VALYERMO
# LATITUDE: 34.445560
# LONGITUDE: -117.851110
# ELEVATION [ft]: 3780.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
,,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,W/m**2,Inches,Fahrenheit,Miles/hour,Fahrenheit,gm,volts,Inches,Fahrenheit,Fahrenheit,Degrees,Fahrenheit,code,Fahrenheit,Fahrenheit
VLYC1,09/17/2020 18:54 PDT,84.0,11.0,8.0,157.0,18.0,14.0,11.63,,18.0,81.0,3.6,12.9,,,,154.0,,SSE,80.8,24.11
VLYC1,09/17/2020 19:54 PDT,77.0,16.0,0.0,,18.0,0.0,11.63,,18.0,69.0,3.4,12.9,,,,157.0,,,,27.44
VLYC1,09/17/2020 21:54 PDT,70.0,19.0,1.0,205.0,4.0,0.0,11.63,,4.0,62.0,3.5,12.9,,,,213.0,,SSW,,25.8
VLYC1,09/17/2020 22:54 PDT,65.0,22.0,3.0,72.0,7.0,0.0,11.63,,7.0,59.0,3.6,12.9,,,,105.0,,ENE,,25.12
VLYC1,09/17/2020 23:54 PDT,66.0,19.0,5.99,76.0,9.0,0.0,11.63,,9.0,61.0,3.6,12.8,,,,81.0,,ENE,,22.47
VLYC1,09/18/2020 00:54 PDT,64.0,21.0,3.0,91.0,7.0,0.0,11.63,,7.0,59.0,3.6,12.8,,,,80.0,,E,,23.17
VLYC1,09/18/2020 01:54 PDT,63.0,24.0,4.0,107.0,7.0,0.0,11.63,,7.0,58.0,3.7,12.8,,,,83.0,,ESE,,25.5
VLYC1,09/18/2020 02:54 PDT,61.0,26.0,2.0,89.0,7.0,0.0,11.63,,7.0,55.0,3.7,12.8,,,,87.0,,E,,25.71
VLYC1,09/18/2020 03:54 PDT,64.0,26.0,3.0,92.0,5.99,0.0,11.63,,5.99,58.0,3.9,12.8,,,,75.0,,E,,28.29
VLYC1,09/18/2020 04:54 PDT,65.0,25.0,2.0,164.0,5.99,0.0,11.63,,5.99,61.0,3.8,12.8,,,,69.0,,SSE,,28.2
VLYC1,09/18/2020 05:54 PDT,63.0,26.0,1.0,176.0,5.0,0.0,11.63,,5.0,58.0,3.9,12.8,,,,112.0,,S,,27.43
VLYC1,09/18/2020 06:54 PDT,61.0,28.0,2.0,163.0,4.0,1.0,11.63,,4.0,56.0,4.0,12.8,,,,43.0,,SSE,,27.5
VLYC1,09/18/2020 07:54 PDT,68.0,21.0,4.0,125.0,9.0,43.0,11.63,,9.0,64.0,4.3,12.8,,,,87.0,,SE,,26.53
VLYC1,09/18/2020 08:54 PDT,72.0,24.0,1.0,156.0,7.0,120.0,11.63,,7.0,71.0,4.3,13.0,,,,60.0,,SSE,,33.18
VLYC1,09/18/2020 09:54 PDT,78.0,19.0,2.0,220.0,4.0,250.0,11.63,,4.0,79.0,4.5,13.4,,,,235.0,,SW,,32.45
VLYC1,09/18/2020 10:54 PDT,78.0,19.0,2.0,239.0,5.99,242.0,11.63,,5.99,79.0,4.4,13.4,,,,148.0,,WSW,,32.45
VLYC1,09/18/2020 11:54 PDT,83.0,13.0,3.0,74.0,12.0,208.0,11.63,,12.0,83.0,4.3,13.4,,,,99.0,,ENE,80.36,27.29
VLYC1,09/18/2020 12:54 PDT,88.0,12.0,3.0,125.0,24.0,189.0,11.63,,24.0,88.0,4.3,13.3,,,,199.0,,SE,84.05,29.33
VLYC1,09/18/2020 13:54 PDT,87.0,12.0,4.0,149.0,30.0,101.0,11.63,,30.0,87.0,4.1,13.2,,88.0,60.0,243.0,,SSE,83.25,28.54
VLYC1,09/18/2020 14:54 PDT,89.0,11.0,9.0,213.0,27.0,98.0,11.63,,27.0,90.0,4.1,13.3,,,,230.0,,SSW,84.66,28.02
VLYC1,09/18/2020 15:54 PDT,89.0,11.0,10.0,240.0,34.99,140.0,11.63,,34.99,89.0,3.9,13.2,,,,284.0,,WSW,84.66,28.02
VLYC1,09/18/2020 16:54 PDT,89.0,11.0,11.0,222.0,36.0,333.0,11.63,,36.0,92.0,3.7,13.1,,,,279.0,,SW,84.66,28.02
VLYC1,09/18/2020 17:54 PDT,87.0,12.0,11.0,243.0,28.0,224.0,11.63,,28.0,89.0,3.6,13.4,,,,221.0,,WSW,83.25,28.54
VLYC1,09/18/2020 18:54 PDT,84.0,18.0,5.0,239.0,23.0,75.0,11.63,,23.0,83.0,3.6,13.1,,,,251.0,,WSW,81.2,36.08
VLYC1,09/18/2020 19:54 PDT,82.0,24.0,3.0,223.0,14.01,1.0,11.63,,14.01,77.0,3.5,13.0,,,,306.0,,SW,80.07,41.71
VLYC1,09/18/2020 20:54 PDT,79.0,26.0,2.0,270.0,9.0,0.0,11.63,,9.0,72.0,3.5,13.0,,,,280.0,,W,,41.2
VLYC1,09/18/2020 21:54 PDT,77.0,29.0,4.0,248.0,9.0,0.0,11.63,,9.0,70.0,3.8,12.9,,,,255.0,,WSW,,42.29
VLYC1,09/18/2020 22:54 PDT,76.0,32.0,4.0,252.0,10.0,0.0,11.63,,10.0,70.0,3.9,12.9,,,,241.0,,WSW,,43.98
VLYC1,09/18/2020 23:54 PDT,74.0,35.0,1.0,239.0,5.99,0.0,11.63,,5.99,64.0,4.0,12.9,,,,240.0,,WSW,,44.56
VLYC1,09/19/2020 00:54 PDT,71.0,36.0,2.0,53.0,4.0,0.0,11.63,,4.0,62.0,4.2,12.9,,,,37.0,,NE,,42.62
VLYC1,09/19/2020 01:54 PDT,69.0,39.0,2.0,98.0,5.0,0.0,11.63,,5.0,60.0,4.2,12.9,,,,93.0,,E,,42.92
VLYC1,09/19/2020 02:54 PDT,66.0,45.0,2.0,311.0,5.0,0.0,11.63,,5.0,58.0,4.4,12.8,,,,293.0,,NW,,43.94
VLYC1,09/19/2020 03:54 PDT,66.0,43.0,1.0,117.0,4.0,0.0,11.63,,4.0,58.0,4.5,12.8,,,,142.0,,ESE,,42.75
VLYC1,09/19/2020 04:54 PDT,65.0,46.0,3.0,232.0,5.99,0.0,11.63,,5.99,59.0,4.9,12.8,,,,289.0,,SW,,43.6
VLYC1,09/19/2020 05:54 PDT,63.0,47.0,3.0,100.0,5.0,0.0,11.63,,5.0,55.0,4.9,12.8,,,,92.0,,E,,42.33
VLYC1,09/19/2020 06:54 PDT,60.0,52.0,2.0,134.0,5.0,2.0,11.63,,5.0,55.0,5.1,12.7,,,,33.0,,SE,,42.2
VLYC1,09/19/2020 07:54 PDT,64.0,50.0,2.0,268.0,5.0,55.0,11.63,,5.0,61.0,5.5,12.9,,,,117.0,,W,,44.88
VLYC1,09/19/2020 08:54 PDT,73.0,37.0,1.0,194.0,5.99,176.0,11.63,,5.99,72.0,5.9,13.1,,,,307.0,,SSW,,45.13
VLYC1,09/19/2020 09:54 PDT,79.0,32.0,3.0,301.0,10.0,325.0,11.63,,10.0,81.0,5.9,13.7,,,,359.0,,WNW,,46.62
VLYC1,09/19/2020 10:54 PDT,80.0,33.0,5.99,356.0,11.0,526.0,11.63,,11.0,86.0,5.7,13.6,,,,355.0,,N,,48.32
VLYC1,09/19/2020 11:54 PDT,83.0,28.0,4.0,335.0,10.0,658.0,11.63,,10.0,92.0,5.5,13.2,,,,359.0,,NNW,81.05,46.59
VLYC1,09/19/2020 12:54 PDT,83.0,26.0,8.0,356.0,13.0,652.0,11.63,,13.0,91.0,5.3,13.2,,,,360.0,,N,80.9,44.64
VLYC1,09/19/2020 13:54 PDT,87.0,22.0,5.99,19.0,12.0,605.0,11.63,,12.0,95.0,4.9,13.2,,91.0,60.0,357.0,,NNE,83.8,43.7
VLYC1,09/19/2020 14:54 PDT,114.0,12.0,8.0,3.0,14.99,409.0,11.63,,14.99,104.0,4.9,13.1,,,,339.0,,N,110.61,49.88
VLYC1,09/19/2020 15:54 PDT,90.0,15.0,5.0,193.0,14.99,427.0,11.63,,14.99,98.0,4.4,13.1,,,,205.0,,SSW,85.98,36.42
VLYC1,09/19/2020 16:54 PDT,86.0,13.0,10.0,147.0,16.0,334.0,11.63,,16.0,90.0,4.3,13.2,,,,144.0,,SSE,82.63,29.68
VLYC1,09/19/2020 17:54 PDT,85.0,9.0,9.0,149.0,16.0,160.0,11.63,,16.0,85.0,4.1,13.2,,,,151.0,,SSE,81.26,20.2
VLYC1,09/19/2020 18:54 PDT,82.0,10.0,3.0,154.0,16.0,25.0,11.63,,16.0,79.0,4.0,13.0,,,,155.0,,SSE,79.23,20.32
VLYC1,09/19/2020 19:54 PDT,80.0,14.0,5.99,137.0,10.0,0.0,11.63,,10.0,76.0,3.9,13.0,,,,213.0,,SE,,26.66
VLYC1,09/19/2020 20:54 PDT,75.0,14.0,2.0,161.0,8.0,0.0,11.63,,8.0,69.0,3.7,12.9,,,,126.0,,SSE,,22.64
VLYC1,09/19/2020 21:54 PDT,69.0,24.0,1.0,251.0,5.0,0.0,11.63,,5.0,63.0,3.8,12.9,,,,257.0,,WSW,,30.62
VLYC1,09/19/2020 22:54 PDT,67.0,25.0,2.0,72.0,5.0,0.0,11.63,,5.0,59.0,3.9,12.9,,,,118.0,,ENE,,29.91
VLYC1,09/19/2020 23:54 PDT,62.0,28.0,0.0,,4.0,0.0,11.63,,4.0,54.0,3.9,12.8,,,,124.0,,,,28.37
VLYC1,09/20/2020 00:54 PDT,59.0,32.0,2.0,143.0,5.0,0.0,11.63,,5.0,53.0,4.0,12.8,,,,93.0,,SE,,29.01
VLYC1,09/20/2020 01:54 PDT,60.0,34.0,3.0,99.0,7.0,0.0,11.63,,7.0,54.0,4.1,12.8,,,,108.0,,E,,31.39
VLYC1,09/20/2020 02:54 PDT,58.0,37.0,2.0,101.0,7.0,0.0,11.63,,7.0,53.0,4.1,12.8,,,,90.0,,E,,31.7
VLYC1,09/20/2020 03:54 PDT,59.0,37.0,3.0,131.0,7.0,0.0,11.63,,7.0,53.0,4.3,12.8,,,,112.0,,SE,,32.6
VLYC1,09/20/2020 04:54 PDT,59.0,40.0,4.0,88.0,5.99,0.0,11.63,,5.99,53.0,4.4,12.7,,,,89.0,,E,,34.55
VLYC1,09/20/2020 05:54 PDT,57.0,39.0,3.0,112.0,7.0,0.0,11.63,,7.0,52.0,4.6,12.7,,,,94.0,,ESE,,32.12
VLYC1,09/20/2020 06:54 PDT,57.0,41.0,2.0,107.0,5.0,3.0,11.63,,5.0,51.0,4.6,12.7,,,,73.0,,ESE,,33.37
VLYC1,09/20/2020 07:54 PDT,62.0,35.0,2.0,161.0,5.99,69.0,11.63,,5.99,59.0,5.0,12.8,,,,68.0,,SSE,,33.89
VLYC1,09/20/2020 08:54 PDT,72.0,26.0,0.0,,4.0,235.0,11.63,,4.0,72.0,5.3,13.1,,,,140.0,,,,35.18
VLYC1,09/20/2020 09:54 PDT,77.0,20.0,1.0,4.0,4.0,416.0,11.63,,4.0,81.0,5.6,13.5,,,,332.0,,N,,32.88
VLYC1,09/20/2020 10:54 PDT,79.0,18.0,4.0,300.0,8.0,554.0,11.63,,8.0,86.0,5.4,13.2,,,,349.0,,WNW,,31.94
VLYC1,09/20/2020 11:54 PDT,81.0,18.0,4.0,341.0,9.0,652.0,11.63,,9.0,90.0,4.9,13.2,,,,314.0,,NNW,79.65,33.6
VLYC1,09/20/2020 12:54 PDT,84.0,15.0,4.0,309.0,9.0,726.0,11.63,,9.0,95.0,4.8,13.2,,,,328.0,,NW,81.12,31.56
VLYC1,09/20/2020 13:54 PDT,86.0,13.0,7.0,343.0,13.0,738.0,11.63,,13.0,98.0,4.3,13.1,,114.0,55.0,338.0,,NNW,82.63,29.68
VLYC1,09/20/2020 14:54 PDT,87.0,13.0,5.99,305.0,12.0,674.0,11.63,,12.0,99.0,4.0,13.1,,,,318.0,,NW,83.43,30.48
VLYC1,09/20/2020 15:54 PDT,88.0,12.0,5.99,334.0,12.0,495.0,11.63,,12.0,96.0,3.9,13.2,,,,336.0,,NNW,84.05,29.33
VLYC1,09/20/2020 16:54 PDT,87.0,13.0,5.99,342.0,11.0,306.0,11.63,,11.0,91.0,3.8,13.3,,,,332.0,,NNW,83.43,30.48
VLYC1,09/20/2020 17:54 PDT,86.0,18.0,5.0,123.0,12.0,198.0,11.63,,12.0,88.0,3.7,13.5,,,,123.0,,ESE,82.74,37.73
VLYC1,09/20/2020 18:54 PDT,81.0,22.0,4.0,135.0,12.0,54.0,11.63,,12.0,79.0,3.7,13.1,,,,108.0,,SE,79.83,38.63
VLYC1,09/20/2020 19:54 PDT,76.0,26.0,2.0,108.0,8.0,0.0,11.63,,8.0,72.0,3.7,13.0,,,,43.0,,ESE,,38.62
VLYC1,09/20/2020 20:54 PDT,74.0,27.0,0.0,,9.0,0.0,11.63,,9.0,69.0,3.8,12.9,,,,96.0,,,,37.86
VLYC1,09/20/2020 21:54 PDT,70.0,31.0,1.0,206.0,5.99,0.0,11.63,,5.99,65.0,3.9,12.9,,,,50.0,,SSW,,37.89
VLYC1,09/20/2020 22:54 PDT,67.0,33.0,1.0,314.0,5.0,0.0,11.63,,5.0,62.0,3.9,12.9,,,,58.0,,NW,,36.83
VLYC1,09/20/2020 23:54 PDT,66.0,31.0,1.0,106.0,5.0,0.0,11.63,,5.0,60.0,4.0,12.9,,,,158.0,,ESE,,34.38
VLYC1,09/21/2020 00:54 PDT,62.0,37.0,1.0,181.0,5.99,0.0,11.63,,5.99,58.0,4.2,12.9,,,,42.0,,S,,35.28
VLYC1,09/21/2020 01:54 PDT,61.0,39.0,2.0,57.0,5.99,0.0,11.63,,5.99,56.0,4.3,12.8,,,,33.0,,ENE,,35.72
VLYC1,09/21/2020 02:54 PDT,60.0,41.0,2.0,90.0,8.0,0.0,11.63,,8.0,55.0,4.4,12.8,,,,97.0,,E,,36.08
VLYC1,09/21/2020 03:54 PDT,60.0,43.0,2.0,120.0,5.0,0.0,11.63,,5.0,54.0,4.5,12.8,,,,108.0,,ESE,,37.29
VLYC1,09/21/2020 04:54 PDT,59.0,44.0,1.0,143.0,5.0,0.0,11.63,,5.0,53.0,4.8,12.7,,,,114.0,,SE,,36.97
VLYC1,09/21/2020 05:54 PDT,59.0,44.0,2.0,83.0,5.99,0.0,11.63,,5.99,54.0,4.9,12.7,,,,77.0,,E,,36.97
VLYC1,09/21/2020 06:54 PDT,61.0,41.0,2.0,100.0,5.0,3.0,11.63,,5.0,55.0,5.1,12.7,,,,74.0,,E,,36.99
VLYC1,09/21/2020 07:54 PDT,69.0,35.0,1.0,123.0,5.0,92.0,11.63,,5.0,67.0,5.6,12.9,,,,73.0,,ESE,,40.11
VLYC1,09/21/2020 08:54 PDT,76.0,33.0,0.0,,2.0,216.0,11.63,,2.0,76.0,5.7,13.1,,,,273.0,,,,44.79
VLYC1,09/21/2020 09:54 PDT,80.0,23.0,3.0,249.0,4.0,377.0,11.63,,4.0,84.0,5.8,14.0,,,,267.0,,WSW,,38.92
VLYC1,09/21/2020 10:54 PDT,84.0,18.0,5.0,5.0,8.0,466.0,11.63,,8.0,90.0,5.5,13.2,,,,15.0,,N,81.2,36.08
VLYC1,09/21/2020 11:54 PDT,86.0,17.0,8.0,333.0,13.0,720.0,11.63,,13.0,96.0,5.0,13.2,,,,347.0,,NNW,82.7,36.29
VLYC1,09/21/2020 12:54 PDT,89.0,15.0,5.99,330.0,13.0,819.0,11.63,,13.0,101.0,4.6,13.1,,,,307.0,,NNW,85.11,35.61
VLYC1,09/21/2020 13:54 PDT,91.0,14.0,7.0,317.0,14.01,800.0,11.63,,14.01,104.0,4.2,13.1,,89.0,59.0,332.0,,NW,86.82,35.5
VLYC1,09/21/2020 14:54 PDT,90.0,15.0,9.0,302.0,16.0,720.0,11.63,,16.0,103.0,4.0,13.1,,,,292.0,,WNW,85.98,36.42
VLYC1,09/21/2020 15:54 PDT,90.0,16.0,8.0,311.0,18.0,552.0,11.63,,18.0,99.0,3.8,13.1,,,,317.0,,NW,86.03,38.04
VLYC1,09/21/2020 16:54 PDT,89.0,15.0,7.0,122.0,16.0,412.0,11.63,,16.0,96.0,3.6,13.2,,,,146.0,,ESE,85.11,35.61
VLYC1,09/21/2020 17:54 PDT,85.0,15.0,11.0,141.0,19.0,247.0,11.63,,19.0,87.0,3.7,13.7,,,,148.0,,SE,81.88,32.37
VLYC1,09/21/2020 18:54 PDT,82.0,14.0,11.0,91.0,22.0,63.0,11.63,,22.0,80.0,3.7,13.1,,,,122.0,,E,79.66,28.27
VLYC1,09/21/2020 19:54 PDT,80.0,12.0,3.0,27.0,18.0,0.0,11.63,,18.0,76.0,3.5,13.0,,,,105.0,,NNE,,23.01
VLYC1,09/21/2020 20:54 PDT,76.0,16.0,4.0,310.0,9.0,0.0,11.63,,9.0,70.0,3.7,12.9,,,,286.0,,NW,,26.62
VLYC1,09/21/2020 21:54 PDT,71.0,30.0,3.0,272.0,12.0,0.0,11.63,,12.0,66.0,3.6,12.9,,,,5.0,,W,,37.93
VLYC1,09/21/2020 22:54 PDT,65.0,32.0,2.0,195.0,7.0,0.0,11.63,,7.0,60.0,3.7,12.9,,,,88.0,,SSW,,34.29
VLYC1,09/21/2020 23:54 PDT,64.0,31.0,2.0,62.0,7.0,0.0,11.63,,7.0,57.0,3.8,12.9,,,,73.0,,ENE,,32.62
VLYC1,09/22/2020 00:54 PDT,63.0,32.0,3.0,99.0,7.0,0.0,11.63,,7.0,58.0,3.9,12.9,,,,85.0,,E,,32.53
VLYC1,09/22/2020 01:54 PDT,62.0,34.0,2.0,111.0,5.99,0.0,11.63,,5.99,55.0,3.9,12.8,,,,128.0,,ESE,,33.16
VLYC1,09/22/2020 02:54 PDT,61.0,36.0,3.0,125.0,7.0,0.0,11.63,,7.0,56.0,4.1,12.8,,,,53.0,,SE,,33.7
VLYC1,09/22/2020 03:54 PDT,60.0,39.0,4.0,104.0,5.99,0.0,11.63,,5.99,55.0,4.2,12.8,,,,93.0,,ESE,,34.82
VLYC1,09/22/2020 04:54 PDT,60.0,36.0,3.0,83.0,7.0,0.0,11.63,,7.0,53.0,4.2,12.7,,,,82.0,,E,,32.81
VLYC1,09/22/2020 05:54 PDT,60.0,37.0,1.0,108.0,5.0,0.0,11.63,,5.0,52.0,4.5,12.8,,,,111.0,,ESE,,33.49
VLYC1,09/22/2020 06:54 PDT,62.0,33.0,2.0,55.0,5.0,2.0,11.63,,5.0,53.0,4.7,12.7,,,,89.0,,NE,,32.42
VLYC1,09/22/2020 07:54 PDT,66.0,30.0,2.0,198.0,5.0,46.0,11.63,,5.0,61.0,4.9,12.8,,,,28.0,,SSW,,33.56
VLYC1,09/22/2020 08:54 PDT,72.0,28.0,1.0,213.0,5.99,158.0,11.63,,5.99,71.0,5.2,13.0,,,,300.0,,SSW,,37.05
VLYC1,09/22/2020 09:54 PDT,80.0,23.0,3.0,243.0,5.0,447.0,11.63,,5.0,85.0,5.3,13.4,,,,256.0,,WSW,,38.92
VLYC1,09/22/2020 10:54 PDT,85.0,18.0,2.0,38.0,7.0,634.0,11.63,,7.0,92.0,5.1,13.2,,,,22.0,,NE,81.95,36.9
VLYC1,09/22/2020 11:54 PDT,84.0,19.0,5.0,16.0,11.0,720.0,11.63,,11.0,95.0,4.8,13.2,,,,26.0,,NNE,81.24,37.43
VLYC1,09/22/2020 12:54 PDT,87.0,17.0,8.0,332.0,14.99,769.0,11.63,,14.99,98.0,4.6,13.1,,,,313.0,,NNW,83.51,37.11
VLYC1,09/22/2020 13:54 PDT,88.0,18.0,8.0,300.0,19.0,768.0,11.63,,19.0,100.0,4.0,13.1,,91.0,58.0,297.0,,WNW,84.39,39.38
VLYC1,09/22/2020 14:54 PDT,87.0,20.0,8.0,278.0,14.99,685.0,11.63,,14.99,100.0,3.9,13.1,,,,289.0,,W,83.66,41.24
VLYC1,09/22/2020 15:54 PDT,86.0,20.0,10.0,294.0,17.0,550.0,11.63,,17.0,96.0,3.7,13.2,,,,292.0,,WNW,82.83,40.4
VLYC1,09/22/2020 16:54 PDT,86.0,18.0,10.0,342.0,19.0,329.0,11.63,,19.0,90.0,3.8,13.3,,,,322.0,,NNW,82.74,37.73
VLYC1,09/22/2020 17:54 PDT,83.0,21.0,8.0,122.0,16.0,166.0,11.63,,16.0,84.0,3.8,13.3,,,,329.0,,ESE,80.6,39.14
VLYC1,09/22/2020 18:54 PDT,79.0,24.0,9.0,131.0,14.99,34.0,11.63,,14.99,78.0,3.8,13.1,,,,133.0,,SE,,39.15
VLYC1,09/22/2020 19:54 PDT,77.0,24.0,4.0,191.0,12.0,0.0,11.63,,12.0,74.0,3.9,13.0,,,,137.0,,S,,37.44
VLYC1,09/22/2020 20:54 PDT,72.0,28.0,1.0,113.0,7.0,0.0,11.63,,7.0,66.0,4.0,12.9,,,,328.0,,ESE,,37.05
VLYC1,09/22/2020 21:54 PDT,68.0,31.0,1.0,225.0,5.99,0.0,11.63,,5.99,62.0,3.9,12.9,,,,67.0,,SW,,36.13
VLYC1,09/22/2020 22:54 PDT,66.0,31.0,4.0,88.0,5.99,0.0,11.63,,5.99,60.0,4.1,12.9,,,,85.0,,E,,34.38
VLYC1,09/22/2020 23:54 PDT,64.0,34.0,3.0,77.0,5.99,0.0,11.63,,5.99,58.0,4.2,12.9,,,,103.0,,ENE,,34.93
VLYC1,09/23/2020 00:54 PDT,63.0,34.0,3.0,84.0,5.99,0.0,11.63,,5.99,57.0,4.3,12.8,,,,106.0,,E,,34.05
VLYC1,09/23/2020 01:54 PDT,62.0,34.0,2.0,90.0,5.99,0.0,11.63,,5.99,55.0,4.4,12.8,,,,76.0,,E,,33.16
VLYC1,09/23/2020 02:54 PDT,60.0,35.0,0.0,,4.0,0.0,11.63,,4.0,52.0,4.4,12.8,,,,97.0,,,,32.11
VLYC1,09/23/2020 03:54 PDT,59.0,32.0,3.0,78.0,5.99,0.0,11.63,,5.99,53.0,4.5,12.8,,,,77.0,,ENE,,29.01
VLYC1,09/23/2020 04:54 PDT,57.0,34.0,3.0,78.0,5.0,0.0,11.63,,5.0,50.0,4.7,12.8,,,,60.0,,ENE,,28.73
VLYC1,09/23/2020 05:54 PDT,57.0,35.0,1.0,102.0,5.0,0.0,11.63,,5.0,50.0,4.9,12.7,,,,82.0,,ESE,,29.44
VLYC1,09/23/2020 06:54 PDT,55.0,37.0,1.0,138.0,5.0,2.0,11.63,,5.0,49.0,4.8,12.7,,,,78.0,,SE,,29.02
VLYC1,09/23/2020 07:54 PDT,61.0,32.0,1.0,93.0,5.0,48.0,11.63,,5.0,57.0,5.3,12.8,,,,65.0,,E,,30.77
VLYC1,09/23/2020 08:54 PDT,73.0,23.0,0.0,,3.0,221.0,11.63,,3.0,73.0,5.5,13.2,,,,121.0,,,,32.97
VLYC1,09/23/2020 09:54 PDT,78.0,23.0,3.0,262.0,4.0,420.0,11.63,,4.0,83.0,5.6,13.3,,,,272.0,,W,,37.22
VLYC1,09/23/2020 10:54 PDT,82.0,19.0,3.0,273.0,5.99,594.0,11.63,,5.99,90.0,5.3,13.2,,,,277.0,,W,79.82,35.77
VLYC1,09/23/2020 11:54 PDT,84.0,17.0,5.0,319.0,9.0,660.0,11.63,,9.0,93.0,4.8,13.2,,,,328.0,,NW,81.17,34.65
VLYC1,09/23/2020 12:54 PDT,85.0,16.0,5.0,337.0,12.0,663.0,11.63,,12.0,96.0,4.5,13.2,,,,322.0,,NNW,81.9,33.96
VLYC1,09/23/2020 13:54 PDT,87.0,15.0,5.99,281.0,11.0,742.0,11.63,,11.0,101.0,4.3,13.1,,88.0,55.0,316.0,,W,83.45,33.99
VLYC1,09/23/2020 14:54 PDT,89.0,15.0,5.0,270.0,13.0,697.0,11.63,,13.0,103.0,4.0,13.1,,,,328.0,,W,85.11,35.61
VLYC1,09/23/2020 15:54 PDT,89.0,14.0,5.99,359.0,13.0,552.0,11.63,,13.0,99.0,3.7,13.8,,,,347.0,,N,85.09,33.89
VLYC1,09/23/2020 16:54 PDT,89.0,14.0,4.0,325.0,11.0,380.0,11.63,,11.0,97.0,3.7,13.1,,,,310.0,,NW,85.09,33.89
VLYC1,09/23/2020 17:54 PDT,85.0,19.0,7.0,286.0,13.0,204.0,11.63,,13.0,89.0,3.5,13.3,,,,290.0,,WNW,81.99,38.27
VLYC1,09/23/2020 18:54 PDT,79.0,26.0,7.0,271.0,12.0,49.0,11.63,,12.0,77.0,3.6,13.1,,,,274.0,,W,,41.2
VLYC1,09/23/2020 19:54 PDT,76.0,25.0,2.0,92.0,9.0,0.0,11.63,,9.0,71.0,3.6,13.0,,,,298.0,,E,,37.62
VLYC1,09/23/2020 20:54 PDT,72.0,30.0,3.0,197.0,8.0,0.0,11.63,,8.0,68.0,3.8,12.9,,,,39.0,,SSW,,38.8
VLYC1,09/23/2020 21:54 PDT,69.0,32.0,3.0,89.0,8.0,0.0,11.63,,8.0,64.0,3.8,12.9,,,,33.0,,E,,37.82
VLYC1,09/23/2020 22:54 PDT,68.0,32.0,3.0,111.0,7.0,0.0,11.63,,7.0,62.0,4.0,12.9,,,,95.0,,ESE,,36.94
VLYC1,09/23/2020 23:54 PDT,64.0,35.0,1.0,174.0,5.0,0.0,11.63,,5.0,57.0,4.0,12.9,,,,137.0,,S,,35.66
VLYC1,09/24/2020 00:54 PDT,63.0,34.0,3.0,127.0,5.0,0.0,11.63,,5.0,58.0,4.2,12.8,,,,82.0,,SE,,34.05
VLYC1,09/24/2020 01:54 PDT,63.0,31.0,4.0,93.0,7.0,0.0,11.63,,7.0,58.0,4.3,12.8,,,,76.0,,E,,31.75
VLYC1,09/24/2020 02:54 PDT,62.0,31.0,2.0,70.0,5.99,0.0,11.63,,5.99,55.0,4.4,12.8,,,,85.0,,ENE,,30.87
VLYC1,09/24/2020 03:54 PDT,60.0,34.0,3.0,91.0,5.0,0.0,11.63,,5.0,53.0,4.5,12.8,,,,82.0,,E,,31.39
VLYC1,09/24/2020 04:54 PDT,59.0,36.0,3.0,93.0,4.0,0.0,11.63,,4.0,52.0,4.6,12.8,,,,88.0,,E,,31.92
VLYC1,09/24/2020 05:54 PDT,58.0,34.0,4.0,69.0,5.99,0.0,11.63,,5.99,52.0,4.7,12.7,,,,104.0,,ENE,,29.62
VLYC1,09/24/2020 06:54 PDT,57.0,36.0,3.0,107.0,5.99,2.0,11.63,,5.99,51.0,4.8,12.7,,,,88.0,,ESE,,30.13
VLYC1,09/24/2020 07:54 PDT,61.0,32.0,1.0,99.0,5.0,46.0,11.63,,5.0,58.0,5.2,12.8,,,,73.0,,E,,30.77
VLYC1,09/24/2020 08:54 PDT,75.0,20.0,3.0,94.0,5.99,249.0,11.63,,5.99,75.0,5.4,13.1,,,,68.0,,E,,31.21
VLYC1,09/24/2020 09:54 PDT,81.0,17.0,1.0,111.0,5.99,462.0,11.63,,5.99,84.0,5.5,13.4,,,,70.0,,ESE,79.6,32.18
VLYC1,09/24/2020 10:54 PDT,82.0,16.0,5.0,344.0,9.0,635.0,11.63,,9.0,89.0,5.2,13.2,,,,322.0,,NNW,79.71,31.51
VLYC1,09/24/2020 11:54 PDT,85.0,14.0,4.0,19.0,11.0,736.0,11.63,,11.0,96.0,4.8,13.1,,,,5.0,,NNE,81.86,30.68
VLYC1,09/24/2020 12:54 PDT,87.0,14.0,7.0,348.0,12.0,815.0,11.63,,12.0,99.0,4.2,13.1,,,,7.0,,NNW,83.43,32.29
