,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_ref,time
838,838,0.8999999999999999,2.0,2.6,2.9000000000000004,0.30000000000000004,9.469507714915503,6.5018368846436445,2.967670830271859,0.5423167980391611,113.525327570547,0.16188717639522177,5400,0.7994646605906119,10210,2.307288885116577
839,839,0.8999999999999999,2.0,2.6,2.9000000000000004,0.4,8.69579081632653,5.511479591836735,3.1843112244897958,0.5456361611423509,116.76900273617139,0.17127030184271017,6561,0.7868189476346067,10210,2.386287212371826
840,840,0.8999999999999999,2.0,2.7,2.5,0.1,15.017699115044248,14.058997050147493,0.9587020648967551,0.5242900989298693,100.90589675534329,0.12789689866978182,1328,0.8447295753489856,10210,0.8072299957275391
841,841,0.8999999999999999,2.0,2.7,2.5,0.2,11.586547972304649,9.09891196834817,2.487636003956479,0.533344043991576,108.23123393919151,0.14714047053799098,3526,0.8185570936026374,10210,1.392831802368164
842,842,0.8999999999999999,2.0,2.7,2.5,0.30000000000000004,9.874805598755833,6.939346811819596,2.9354587869362363,0.5401031456872466,112.68983982595769,0.15951313260730302,5061,0.803229943741999,10210,1.9466240406036377
843,843,0.8999999999999999,2.0,2.7,2.5,0.4,9.108016304347826,5.936141304347826,3.171875,0.5431051261539954,115.78860047517631,0.16840637600331612,6141,0.7906756098888851,10210,2.353231191635132
844,844,0.8999999999999999,2.0,2.7,2.6,0.1,14.603151862464184,13.627507163323783,0.9756446991404012,0.5257081134118111,100.96038827183659,0.12803507053045435,1379,0.844381806706637,10210,0.8410670757293701
845,845,0.8999999999999999,2.0,2.7,2.6,0.2,11.4284332688588,8.874274661508704,2.5541586073500966,0.5338150604336316,108.70602559196064,0.14843426159701548,3675,0.8169074175414981,10210,1.4524202346801758
846,846,0.8999999999999999,2.0,2.7,2.6,0.30000000000000004,9.639307228915662,6.688253012048193,2.95105421686747,0.5413951945530425,113.14150432091665,0.16079436258808455,5247,0.8011948589351663,10210,1.928689956665039
847,847,0.8999999999999999,2.0,2.7,2.6,0.4,8.923583662714098,5.725955204216074,3.197628458498024,0.5440618744230225,116.3872845288522,0.17015236587908705,6372,0.7884110871976073,10210,2.3019750118255615
848,848,0.8999999999999999,2.0,2.7,2.7,0.1,14.30952380952381,13.299719887955183,1.0098039215686274,0.5266980409435154,101.07917688624102,0.1283365364082853,1435,0.8438508841798479,10210,0.8664369583129883
849,849,0.8999999999999999,2.0,2.7,2.7,0.2,11.309004739336492,8.677725118483412,2.6312796208530806,0.5340470109513671,109.2291169972549,0.14986622451671253,3831,0.8152055487013189,10210,1.466644048690796
850,850,0.8999999999999999,2.0,2.7,2.7,0.30000000000000004,9.44908424908425,6.47985347985348,2.9692307692307693,0.5424318828290435,113.56936206565572,0.16201278717765133,5418,0.7993002329531375,10210,2.0492632389068604
851,851,0.8999999999999999,2.0,2.7,2.7,0.4,8.723037651563498,5.515634971282706,3.2074026802807913,0.5452684751746533,116.91449867317569,0.1716973785029707,6593,0.7863360121143526,10210,2.419451951980591
852,852,0.8999999999999999,2.0,2.7,2.8000000000000003,0.1,13.940054495912806,12.91008174386921,1.0299727520435968,0.5280554695188445,101.15334893121434,0.12852495258192964,1490,0.8433213881473066,10210,0.9221949577331543
853,853,0.8999999999999999,2.0,2.7,2.8000000000000003,0.2,11.18901303538175,8.506517690875233,2.682495344506518,0.5343990367446412,109.62207806824317,0.15094647724560675,3955,0.8140435176226364,10210,1.5404980182647705
854,854,0.8999999999999999,2.0,2.7,2.8000000000000003,0.30000000000000004,9.263195435092724,6.282453637660485,2.9807417974322394,0.5435121110015223,113.96051947933547,0.16313072314127444,5581,0.7976379120953838,10210,2.047666072845459
855,855,0.8999999999999999,2.0,2.7,2.8000000000000003,0.4,8.545285359801488,5.333746898263027,3.2115384615384617,0.5464016380572885,117.36694594305503,0.17302885279672406,6789,0.7844325691100242,10210,2.611290216445923
856,856,0.8999999999999999,2.0,2.7,2.9000000000000004,0.1,13.721552878179384,12.668005354752342,1.0535475234270415,0.528856002325087,101.24228365658294,0.12875105199030284,1534,0.842804664929558,10210,0.8940620422363281
857,857,0.8999999999999999,2.0,2.7,2.9000000000000004,0.2,11.015482695810565,8.29872495446266,2.716757741347905,0.5351048195876326,109.97727037892875,0.15192624134855737,4081,0.8128488591332425,10210,1.5588350296020508
