num,nftype,ws,wd,slope,mc1,mc10,mc100,mcHerb,mcWoody,Load_1h,Load_10h,Load_100h,Load_Live_Herb,Load_Live_Woody,SA/V_1h,SA/V_Live_Herb,SA/V_Live_Woody,Fuel_Bed_Depth,Mx_dead,HROS,FROS,BROS
169988,185,5,0,85,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,4.4,0.685628741,0.106837902
170208,185,10,0,0,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,4.97,0.724892991,0.10572834
170212,185,10,0,5,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,4.97,0.72422238,0.105532808
170216,185,10,0,10,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,5.0,0.726577599,0.105583001
170220,185,10,0,15,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,5.04,0.729028175,0.105452794
170224,185,10,0,20,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,5.1,0.732997424,0.105350044
170228,185,10,0,25,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,5.17,0.737010474,0.105064688
170232,185,10,0,30,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,5.27,0.744202067,0.105092356
170236,185,10,0,35,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,5.37,0.749600843,0.104637137
170240,185,10,0,40,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,5.5,0.758026933,0.104473606
170244,185,10,0,45,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,5.64,0.766287521,0.104112866
170248,185,10,0,50,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,5.8,0.776015318,0.103827547
170252,185,10,0,55,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,5.97,0.785466336,0.103342942
170256,185,10,0,60,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,6.17,0.797519658,0.103085511
170260,185,10,0,65,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,6.37,0.808192601,0.10253929
170264,185,10,0,70,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,6.6,0.820934505,0.102111131
170268,185,10,0,75,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,6.84,0.833453594,0.101556271
170272,185,10,0,80,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,7.1,0.84691522,0.101023294
170276,185,10,0,85,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,7.37,0.860051146,0.100364718
170496,185,15,0,0,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,8.64,0.919477984,0.097851824
170500,185,15,0,5,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,8.65,0.919926911,0.097834164
170504,185,15,0,10,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,8.68,0.921577511,0.097846211
170508,185,15,0,15,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,8.72,0.923360049,0.097774516
170512,185,15,0,20,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,8.78,0.926016413,0.097665877
170516,185,15,0,25,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,8.85,0.928783031,0.097473211
170520,185,15,0,30,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,8.94,0.932388156,0.097242469
170524,185,15,0,35,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,9.05,0.937412162,0.097098515
170528,185,15,0,40,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,9.18,0.943207717,0.096910762
170532,185,15,0,45,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,9.32,0.949020056,0.096635093
170536,185,15,0,50,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,9.48,0.955538541,0.096313703
170540,185,15,0,55,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,9.65,0.962323533,0.095965449
170544,185,15,0,60,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,9.84,0.969740465,0.095568757
170548,185,15,0,65,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,10.05,0.978338049,0.095238342
170552,185,15,0,70,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,10.28,0.987463166,0.094852481
170556,185,15,0,75,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,10.52,0.996708318,0.094432269
170560,185,15,0,80,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,10.78,1.006397632,0.09395512
170564,185,15,0,85,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,11.05,1.016145453,0.093443582
170784,185,20,0,0,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,12.86,1.078842328,0.090505503
170788,185,20,0,5,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,12.87,1.079114739,0.090480856
170792,185,20,0,10,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,12.9,1.080496311,0.090501727
170796,185,20,0,15,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,12.94,1.081579152,0.090402895
170800,185,20,0,20,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,13.0,1.083760102,0.09034892
170804,185,20,0,25,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,13.07,1.085631682,0.090175681
170808,185,20,0,30,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,13.16,1.088581458,0.090046322
170812,185,20,0,35,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,13.27,1.092310312,0.089912722
170816,185,20,0,40,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,13.4,1.096517725,0.089727696
170820,185,20,0,45,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,13.54,1.100929695,0.089515967
170824,185,20,0,50,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,13.7,1.106064021,0.089297636
170828,185,20,0,55,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,13.87,1.111093076,0.089007053
170832,185,20,0,60,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,14.06,1.116802606,0.088708966
170836,185,20,0,65,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,14.27,1.123439571,0.088445443
170840,185,20,0,70,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,14.5,1.130418793,0.088127355
170844,185,20,0,75,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,14.74,1.137487668,0.087780067
170848,185,20,0,80,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,15.0,1.145397156,0.08746231
170852,185,20,0,85,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,15.27,1.152810593,0.087031582
171072,185,25,0,0,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,17.54,1.215032897,0.084167899
171076,185,25,0,5,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,17.55,1.215462767,0.084179472
171080,185,25,0,10,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,17.58,1.216488423,0.084177707
171084,185,25,0,15,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,17.62,1.217415422,0.08411466
171088,185,25,0,20,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,17.68,1.218931891,0.084038176
171092,185,25,0,25,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,17.75,1.220605597,0.08393679
171096,185,25,0,30,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,17.84,1.222857115,0.083821722
171100,185,25,0,35,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,17.95,1.225676654,0.083692661
171104,185,25,0,40,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,18.08,1.229313242,0.083584682
171108,185,25,0,45,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,18.22,1.232554498,0.083380384
171112,185,25,0,50,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,18.38,1.236849689,0.083231619
171116,185,25,0,55,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,18.55,1.240732912,0.082987502
171120,185,25,0,60,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,18.74,1.245382717,0.082762973
171124,185,25,0,65,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,18.95,1.250778758,0.082556596
171128,185,25,0,70,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,19.18,1.256385594,0.082299518
171132,185,25,0,75,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,19.42,1.262302961,0.082049885
171136,185,25,0,80,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,19.68,1.268654606,0.081782749
171140,185,25,0,85,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,19.95,1.274779649,0.0814568
171360,185,30,0,0,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,22.62,1.334741072,0.078759228
171364,185,30,0,5,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,22.63,1.335085532,0.078765063
171368,185,30,0,10,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,22.65,1.335283049,0.0787188
171372,185,30,0,15,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,22.7,1.336756549,0.078718858
171376,185,30,0,20,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,22.75,1.337490973,0.07863218
171380,185,30,0,25,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,22.83,1.33924864,0.078562721
171384,185,30,0,30,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,22.92,1.341094543,0.078470095
171388,185,30,0,35,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,23.03,1.343609434,0.078388463
171392,185,30,0,40,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,23.15,1.345959278,0.078255135
171396,185,30,0,45,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,23.3,1.349300201,0.078137813
171400,185,30,0,50,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,23.45,1.352128599,0.077963827
171404,185,30,0,55,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,23.63,1.356169834,0.07783312
171408,185,30,0,60,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,23.82,1.360018594,0.077651158
171412,185,30,0,65,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,24.03,1.364480959,0.077478497
171416,185,30,0,70,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,24.25,1.368736868,0.077255283
171420,185,30,0,75,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,24.5,1.374145109,0.07707244
171424,185,30,0,80,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,24.75,1.378767549,0.076808079
171428,185,30,0,85,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,25.03,1.384510708,0.076582897
171648,185,35,0,0,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,28.06,1.442248291,0.074129727
171652,185,35,0,5,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,28.07,1.442531313,0.074132404
171656,185,35,0,10,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,28.09,1.442635343,0.074090307
171660,185,35,0,15,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,28.13,1.443304229,0.074053576
171664,185,35,0,20,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,28.19,1.444535714,0.074022115
171668,185,35,0,25,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,28.27,1.446096017,0.073972186
171672,185,35,0,30,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,28.36,1.447700971,0.073901202
171676,185,35,0,35,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,28.47,1.449628089,0.073811788
171680,185,35,0,40,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,28.59,1.451823708,0.073724802
171684,185,35,0,45,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,28.74,1.454609086,0.073621698
171688,185,35,0,50,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,28.89,1.457147205,0.073495257
171692,185,35,0,55,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,29.07,1.460489894,0.07337567
171696,185,35,0,60,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,29.26,1.463850744,0.073235099
171700,185,35,0,65,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,29.47,1.467496831,0.073075906
171704,185,35,0,70,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,29.69,1.471150749,0.072896077
171708,185,35,0,75,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,29.94,1.475794884,0.072744507
171712,185,35,0,80,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,30.19,1.479938969,0.072547842
171716,185,35,0,85,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,30.47,1.484824235,0.072356515
171936,185,40,0,0,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,33.83,1.540344424,0.07013482
171940,185,40,0,5,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,33.83,1.540126104,0.07011494
171944,185,40,0,10,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,33.86,1.540618432,0.070097612
171948,185,40,0,15,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,33.9,1.541346729,0.070081113
171952,185,40,0,20,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,33.96,1.542328205,0.070046416
171956,185,40,0,25,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,34.03,1.543325184,0.069992731
171960,185,40,0,30,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,34.13,1.545024494,0.069941421
171964,185,40,0,35,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,34.23,1.546500058,0.06987036
171968,185,40,0,40,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,34.36,1.548670384,0.069801512
171972,185,40,0,45,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,34.5,1.550628884,0.069694201
171976,185,40,0,50,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,34.66,1.553256183,0.069607754
171980,185,40,0,55,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,34.84,1.556112474,0.069503043
171984,185,40,0,60,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,35.03,1.559178925,0.06939877
171988,185,40,0,65,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,35.24,1.562464168,0.069276228
171992,185,40,0,70,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,35.46,1.565520154,0.069116
171996,185,40,0,75,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,35.7,1.569214812,0.068975774
172000,185,40,0,80,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,35.96,1.573323986,0.068836161
172004,185,40,0,85,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,36.24,1.57762482,0.068678258
172224,185,45,0,0,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,39.9,1.630681182,0.066644639
172228,185,45,0,5,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,39.9,1.630473806,0.06662769
172232,185,45,0,10,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,39.93,1.63107745,0.066626938
172236,185,45,0,15,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,39.97,1.631467014,0.066592059
172240,185,45,0,20,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,40.03,1.632464506,0.066573579
172244,185,45,0,25,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,40.1,1.633246399,0.066521042
172248,185,45,0,30,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,40.2,1.634832749,0.06648453
172252,185,45,0,35,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,40.3,1.636000836,0.066414361
172256,185,45,0,40,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,40.43,1.637967406,0.06636006
172260,185,45,0,45,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,40.57,1.639917725,0.066288641
172264,185,45,0,50,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,40.73,1.642047614,0.066199862
172268,185,45,0,55,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,40.9,1.644362686,0.066110725
172272,185,45,0,60,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,41.1,1.647251344,0.066020365
172276,185,45,0,65,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,41.3,1.649711874,0.065897077
172280,185,45,0,70,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,41.53,1.653145536,0.065805205
172284,185,45,0,75,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,41.77,1.656338841,0.065680114
172288,185,45,0,80,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,42.03,1.65988987,0.065553994
172292,185,45,0,85,3,4,5,30,60,2.58,5.62,9.89,0.0,0.0,6562,0,5249,18,25,42.3,1.663398456,0.065411216
175104,186,0,0,0,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,0.27,0.27,0.27
175108,186,0,0,5,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,0.28,0.215743151,0.166232526
175112,186,0,0,10,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,0.31,0.204880029,0.135405891
175116,186,0,0,15,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,0.37,0.215122008,0.125074265
175120,186,0,0,20,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,0.44,0.229110962,0.119299621
175124,186,0,0,25,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,0.54,0.25445287,0.119900487
175128,186,0,0,30,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,0.66,0.283892172,0.122113281
175132,186,0,0,35,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,0.8,0.316118738,0.124913821
175136,186,0,0,40,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,0.97,0.353854116,0.129085294
175140,186,0,0,45,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,1.15,0.388851499,0.131483034
175144,186,0,0,50,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,1.36,0.428612724,0.13508005
175148,186,0,0,55,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,1.59,0.468248371,0.137897193
175152,186,0,0,60,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,1.84,0.5079765,0.140239198
175156,186,0,0,65,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,2.12,0.550677736,0.143040551
175160,186,0,0,70,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,2.41,0.590388069,0.144629905
175164,186,0,0,75,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,2.73,0.632060814,0.146337316
175168,186,0,0,80,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,3.07,0.673038181,0.147550617
175172,186,0,0,85,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,3.43,0.713756878,0.14852737
175392,186,5,0,0,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,2.66,0.623440997,0.146119803
175396,186,5,0,5,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,2.67,0.624821997,0.146218175
175400,186,5,0,10,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,2.7,0.627979623,0.146058669
175404,186,5,0,15,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,2.76,0.636106434,0.146605578
175408,186,5,0,20,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,2.83,0.643966826,0.146534725
175412,186,5,0,25,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,2.93,0.656452414,0.147075008
175416,186,5,0,30,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,3.05,0.670573045,0.147432199
175420,186,5,0,35,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,3.19,0.686584956,0.14777395
175424,186,5,0,40,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,3.36,0.706353784,0.148492759
175428,186,5,0,45,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,3.54,0.725380366,0.148637479
175432,186,5,0,50,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,3.75,0.748053858,0.149222553
175436,186,5,0,55,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,3.98,0.771551008,0.149570592
175440,186,5,0,60,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,4.23,0.79612788,0.149839149
175444,186,5,0,65,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,4.51,0.823397672,0.150328986
175448,186,5,0,70,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,4.8,0.8494558,0.150328158
175452,186,5,0,75,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,5.12,0.877718095,0.150466612
175456,186,5,0,80,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,5.46,0.906677993,0.150561352
175460,186,5,0,85,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,5.82,0.935707502,0.150437892
175680,186,10,0,0,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,7.04,1.026810193,0.149764087
175684,186,10,0,5,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,7.05,1.027317461,0.149699456
175688,186,10,0,10,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,7.09,1.030762441,0.149854896
175692,186,10,0,15,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,7.14,1.033738917,0.149666127
175696,186,10,0,20,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,7.22,1.039590476,0.149688138
175700,186,10,0,25,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,7.32,1.046817168,0.149703031
175704,186,10,0,30,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,7.44,1.054888656,0.149568559
175708,186,10,0,35,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,7.58,1.06421571,0.149413599
175712,186,10,0,40,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,7.74,1.074726566,0.149229611
175716,186,10,0,45,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,7.93,1.087714982,0.14919595
175720,186,10,0,50,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,8.14,1.101690183,0.149105806
175724,186,10,0,55,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,8.37,1.11609143,0.148824382
175728,186,10,0,60,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,8.62,1.131770119,0.148596706
175732,186,10,0,65,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,8.89,1.148162622,0.148287672
175736,186,10,0,70,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,9.19,1.166446909,0.148052056
175740,186,10,0,75,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,9.5,1.18443772,0.147672917
175744,186,10,0,80,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,9.84,1.204093484,0.147341577
175748,186,10,0,85,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,10.21,1.225258702,0.147038089
175968,186,15,0,0,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,12.74,1.355804342,0.144286139
175972,186,15,0,5,3,4,5,30,60,5.39,2.7,2.7,0.0,0.0,6562,0,0,9,25,12.75,1.356414939,0.144302862
