,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_ref,time
1237,1237,0.5,1.0,1.5,1.5,0.5,12.03066812705367,10.182913472070098,1.8477546549835706,0.533761856839648,104.80458005259122,0.13797088342063282,2600,0.8298453588284591,10210,2.721024990081787
1238,1238,0.5,1.0,1.5,1.5,1.0,11.992307692307692,10.219780219780219,1.7725274725274724,0.5342193088658438,104.46530524533014,0.13707904686538291,2523,0.8309662781536794,10210,1.908139944076538
1239,1239,0.5,1.0,1.5,1.5,1.5,11.966777408637874,10.306755260243632,1.6600221483942414,0.5347456026659206,103.95191195932858,0.1357350114933866,2402,0.8326162439777517,10210,1.4372031688690186
1240,1240,0.5,1.0,1.5,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.201509952545166
1241,1241,0.5,1.0,1.5,2.0,0.5,11.104406130268199,8.779693486590038,2.324712643678161,0.5364829460726033,107.67079455451233,0.14562058007059325,3471,0.8203188205175009,10210,2.741802930831909
1242,1242,0.5,1.0,1.5,2.0,1.0,11.089423076923078,8.817307692307692,2.2721153846153848,0.5367949267022378,107.39180601889512,0.14486691537601587,3403,0.8211711241643795,10210,1.7500958442687988
1243,1243,0.5,1.0,1.5,2.0,1.5,11.11304347826087,8.864734299516908,2.2483091787439613,0.5367748800083045,107.24737759031686,0.14447752195048422,3362,0.8216639072232855,10210,1.491441249847412
1244,1244,0.5,1.0,1.5,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.1019070148468018
1245,1245,0.5,1.0,1.5,2.5,0.5,10.321428571428571,7.681972789115647,2.639455782312925,0.5392267447239816,110.17259187293362,0.15246636771300448,4280,0.8117151992078189,10210,3.393112897872925
1246,1246,0.5,1.0,1.5,2.5,1.0,10.3267750213858,7.7339606501283145,2.592814371257485,0.5394425906978428,109.87265355856297,0.15163733654896935,4200,0.8128578763720896,10210,1.9277517795562744
1247,1247,0.5,1.0,1.5,2.5,1.5,10.364106988783433,7.8093183779119935,2.554788610871441,0.5394277103263515,109.59927007056206,0.15088367185439197,4120,0.8137913190054226,10210,1.7997429370880127
1248,1248,0.5,1.0,2.0,0.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.9982869625091553
1249,1249,0.5,1.0,2.0,0.0,0.5,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.9455258846282959
1250,1250,0.5,1.0,2.0,0.0,1.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.4298219680786133
1251,1251,0.5,1.0,2.0,0.0,1.5,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0937530994415283
1252,1252,0.5,1.0,2.0,0.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0043137073516846
1253,1253,0.5,1.0,2.0,0.5,0.5,16.14308426073132,15.232114467408586,0.9109697933227345,0.5207692706077963,100.7670581092849,0.12754518847897903,1202,0.8441207584336867,10210,1.4160518646240234
1254,1254,0.5,1.0,2.0,0.5,1.0,16.196485623003195,15.309904153354633,0.8865814696485623,0.5206631300064118,100.69260151570224,0.12735677230533468,1181,0.8443644353013828,10210,1.6324639320373535
1255,1255,0.5,1.0,2.0,0.5,1.5,16.245585874799357,15.3884430176565,0.8571428571428571,0.5205816770028706,100.60318086422517,0.12713067289696148,1157,0.8448051531687183,10210,1.2739589214324951
1256,1256,0.5,1.0,2.0,1.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.2319300174713135
1257,1257,0.5,1.0,2.0,1.0,0.5,11.094455852156058,9.482546201232033,1.6119096509240247,0.5394795945582851,103.95191195932858,0.1357350114933866,2544,0.8325339300909367,10210,2.7535030841827393
1258,1258,0.5,1.0,2.0,1.0,1.0,11.09381443298969,9.525773195876289,1.568041237113402,0.5396502406212788,103.73523991392703,0.13516976297245356,2491,0.8332302997073178,10210,1.6487367153167725
1259,1259,0.5,1.0,2.0,1.0,1.5,11.215031315240083,9.657620041753653,1.55741127348643,0.5390179760554241,103.6532681587995,0.1349562246423233,2450,0.8335303013978222,10210,1.5101590156555176
1260,1260,0.5,1.0,2.0,1.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0964386463165283
1261,1261,0.5,1.0,2.0,1.5,0.5,9.956339210747272,7.57262804366079,2.383711167086482,0.5427429086896335,108.89444430272832,0.1489492658049767,4030,0.8160459609047293,10210,2.663673162460327
1262,1262,0.5,1.0,2.0,1.5,1.0,9.888701517706577,7.608768971332209,2.2799325463743676,0.5437060938016348,108.29589096544707,0.14731632563339236,3890,0.8178748788066477,10210,1.841761827468872
1263,1263,0.5,1.0,2.0,1.5,1.5,9.87648054145516,7.637901861252115,2.238578680203046,0.5439958737662938,108.04628637764465,0.14663802740827273,3828,0.8188767873927681,10210,2.3239948749542236
1264,1264,0.5,1.0,2.0,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.3776960372924805
1265,1265,0.5,1.0,2.0,2.0,0.5,9.455958549222798,6.557364914877868,2.89859363434493,0.5428544904139903,113.02654555457315,0.1604677745537677,5267,0.8013923664302594,10210,3.4665141105651855
1266,1266,0.5,1.0,2.0,2.0,1.0,9.512378094523632,6.659414853713429,2.8529632408102024,0.5427973029340538,112.60550608207397,0.15927447212068685,5136,0.8028538594862609,10210,2.3044729232788086
1267,1267,0.5,1.0,2.0,2.0,1.5,9.611827141774071,6.740712661106899,2.8711144806671722,0.5420695032210621,112.59662517144997,0.15924934996420093,5106,0.8028005146290909,10210,2.6066057682037354
1268,1268,0.5,1.0,2.0,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.5464630126953125
1269,1269,0.5,1.0,2.0,2.5,0.5,8.46469104665826,5.437578814627995,3.027112232030265,0.548495459486913,115.86630226256467,0.16863247541168935,6387,0.7901477065540055,10210,6.374397277832031
1270,1270,0.5,1.0,2.0,2.5,1.0,8.680546519193234,5.64281067013663,3.0377358490566038,0.5469144441283078,115.50757550914139,0.16758990591752396,6206,0.7915851129609611,10210,2.597109079360962
1271,1271,0.5,1.0,2.0,2.5,1.5,8.680473372781066,5.712689020381328,2.967784352399737,0.5474570469724931,114.90430801323335,0.16584391604175303,6035,0.7937356996659347,10210,2.3104639053344727
1272,1272,0.5,1.0,2.5,0.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.3996872901916504
1273,1273,0.5,1.0,2.5,0.0,0.5,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0051360130310059
1274,1274,0.5,1.0,2.5,0.0,1.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0846858024597168
1275,1275,0.5,1.0,2.5,0.0,1.5,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,2.33659291267395
1276,1276,0.5,1.0,2.5,0.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,2.4014172554016113
1277,1277,0.5,1.0,2.5,0.5,0.5,14.024623803009575,12.9671682626539,1.0574555403556771,0.5276533034807686,101.25216047077711,0.12877617414678877,1504,0.8415097521011408,10210,2.173074245452881
1278,1278,0.5,1.0,2.5,0.5,1.0,14.101928374655648,13.0633608815427,1.0385674931129476,0.5274068055630192,101.1830025251277,0.12860031905138736,1480,0.8418220862461098,10210,1.569385051727295
1279,1279,0.5,1.0,2.5,0.5,1.5,14.1398891966759,13.141274238227147,0.9986149584487535,0.5273676957051545,101.03959619871806,0.12823604778234163,1443,0.8423976131333784,10210,1.3546037673950195
1280,1280,0.5,1.0,2.5,1.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.3612878322601318
